song_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Mood Label
Entangled - Ole-Bjørn Talstad Rework,"Klur, Ole-Bjørn Talstad",0.31,0.0352,6,-28.139,0,0.0336,0.98,0.908,0.0978,0.148,157.343,audio_features,3ZvBA6TQA4CTOZNOyxou90,spotify:track:3ZvBA6TQA4CTOZNOyxou90,https://api.spotify.com/v1/tracks/3ZvBA6TQA4CTOZNOyxou90,https://api.spotify.com/v1/audio-analysis/3ZvBA6TQA4CTOZNOyxou90,133488,3,relax
The Tree,Ludovico Einaudi,0.225,0.00332,5,-38.899,1,0.0546,0.994,0.945,0.0936,0.394,67.988,audio_features,6eir7TDacjXjFscPxDFHC4,spotify:track:6eir7TDacjXjFscPxDFHC4,https://api.spotify.com/v1/tracks/6eir7TDacjXjFscPxDFHC4,https://api.spotify.com/v1/audio-analysis/6eir7TDacjXjFscPxDFHC4,199167,3,relax
Má sestra,Jani Lechleiter,0.496,0.0317,3,-25.204,0,0.0479,0.995,0.954,0.105,0.256,73.191,audio_features,49VzYsJHrITQOn28WBMztb,spotify:track:49VzYsJHrITQOn28WBMztb,https://api.spotify.com/v1/tracks/49VzYsJHrITQOn28WBMztb,https://api.spotify.com/v1/audio-analysis/49VzYsJHrITQOn28WBMztb,125056,4,relax
A Place To Hide,Boil The Ocean,0.435,0.0405,2,-25.515,1,0.0313,0.992,0.905,0.0954,0.129,78.151,audio_features,0eMa3P0kQJjYqguUgKFt4y,spotify:track:0eMa3P0kQJjYqguUgKFt4y,https://api.spotify.com/v1/tracks/0eMa3P0kQJjYqguUgKFt4y,https://api.spotify.com/v1/audio-analysis/0eMa3P0kQJjYqguUgKFt4y,147507,4,relax
Poesia,Fernando Alegre,0.641,0.0114,6,-27.475,1,0.0458,0.996,0.964,0.106,0.483,80.989,audio_features,7F6hlMdM7OrUw8C1W4pjAC,spotify:track:7F6hlMdM7OrUw8C1W4pjAC,https://api.spotify.com/v1/tracks/7F6hlMdM7OrUw8C1W4pjAC,https://api.spotify.com/v1/audio-analysis/7F6hlMdM7OrUw8C1W4pjAC,125249,3,relax
Solace,Claire Lerdier,0.642,0.0202,3,-30.725,1,0.0424,0.994,0.928,0.115,0.174,101.97,audio_features,6axlKJ7OnW6zxM16Hxwbb0,spotify:track:6axlKJ7OnW6zxM16Hxwbb0,https://api.spotify.com/v1/tracks/6axlKJ7OnW6zxM16Hxwbb0,https://api.spotify.com/v1/audio-analysis/6axlKJ7OnW6zxM16Hxwbb0,151765,3,relax
Me Time,Jakob München,0.723,0.253,3,-25.567,1,0.0562,0.992,0.953,0.0956,0.19,86.956,audio_features,15ErabbOFwo4gEknWytsAG,spotify:track:15ErabbOFwo4gEknWytsAG,https://api.spotify.com/v1/tracks/15ErabbOFwo4gEknWytsAG,https://api.spotify.com/v1/audio-analysis/15ErabbOFwo4gEknWytsAG,116207,4,relax
Quiet Eyes,Davignon,0.345,0.0305,6,-24.169,0,0.0326,0.987,0.935,0.1,0.137,162.612,audio_features,2oafUifmaR1uBS3o9o7uLO,spotify:track:2oafUifmaR1uBS3o9o7uLO,https://api.spotify.com/v1/tracks/2oafUifmaR1uBS3o9o7uLO,https://api.spotify.com/v1/audio-analysis/2oafUifmaR1uBS3o9o7uLO,141451,4,relax
Through The Blue - Piano Version,Roger Eno,0.441,0.00957,7,-26.839,1,0.0308,0.987,0.884,0.0954,0.373,75.403,audio_features,5gbZe9oyXXQDMLXFGsR4YC,spotify:track:5gbZe9oyXXQDMLXFGsR4YC,https://api.spotify.com/v1/tracks/5gbZe9oyXXQDMLXFGsR4YC,https://api.spotify.com/v1/audio-analysis/5gbZe9oyXXQDMLXFGsR4YC,225495,4,relax
Spring Thaw,Josh Jacobson,0.381,0.0574,5,-27.602,1,0.0316,0.985,0.913,0.106,0.0895,103.14,audio_features,2MpWue0eGp2YXKesVwxJDA,spotify:track:2MpWue0eGp2YXKesVwxJDA,https://api.spotify.com/v1/tracks/2MpWue0eGp2YXKesVwxJDA,https://api.spotify.com/v1/audio-analysis/2MpWue0eGp2YXKesVwxJDA,180372,4,relax
